time,temp0,hum0,cpt0,temp1,hum1,cpt1,temp2,hum2,cpt2,temp3,hum3,cpt3,temp4,hum4,cpt4,temp5,hum5,cpt5,temp6,hum6,cpt6,temp7,hum7,cpt7,temp8,hum8,cpt8,temp9,hum9,cpt9,targ0,meas0,temp_start0,temp_end0,open0,timeout0,cpt0,targ1,meas1,temp_start1,temp_end1,open1,timeout1,cpt1,targ2,meas2,temp_start2,temp_end2,open2,timeout2,cpt2,targ3,meas3,temp_start3,temp_end3,open3,timeout3,cpt3,targ4,meas4,temp_start4,temp_end4,open4,timeout4,cpt4
31_10_3_17_50,0,0,0,20.90,44.40,29504,19.80,56.70,29445,0,0,0,19.00,56.50,29509,19.60,52.70,29517,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.30,20.30,C,1,0,17.90,19.80,20.30,20.24,C,15,0,21.20,0.00,20.30,22.56,O,5177,977,18.10,19.00,20.30,64.10,C,0,0,20.20,19.60,20.30,64.10,O,1,0
31_10_3_18_20,0,0,0,20.80,44.30,29569,19.80,56.70,29445,0,0,0,18.90,56.50,29555,19.60,52.70,29563,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.36,20.36,C,0,0,17.90,19.80,20.36,20.24,C,24,0,21.20,0.00,20.36,22.56,O,5186,986,18.10,18.90,20.36,64.10,C,2,0,20.20,19.60,20.36,64.10,O,0,0
31_10_3_18_51,0,0,0,20.90,44.40,29634,19.90,56.90,29638,0,0,0,19.00,56.60,29637,19.80,52.40,29645,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.43,20.43,C,1,0,17.90,19.70,20.36,20.24,C,1,0,21.20,0.00,20.36,22.56,O,5192,992,18.10,19.00,20.36,64.10,C,1,0,20.20,19.70,20.36,64.10,O,1,0
31_10_3_19_21,0,0,0,20.90,44.40,29711,19.80,56.80,29701,0,0,0,19.00,56.60,29703,19.60,52.80,29710,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.36,20.43,C,2,0,17.90,19.80,20.36,20.24,C,2,0,21.20,0.00,20.36,22.56,O,5200,1000,18.10,19.00,20.36,64.10,C,1,0,20.20,19.60,20.36,64.10,O,1,0
31_10_3_19_51,0,0,0,20.90,44.40,29735,19.80,56.80,29745,0,0,0,19.00,56.50,29736,19.80,53.00,29754,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.43,20.43,C,6,0,17.90,19.80,20.43,20.24,C,3,0,21.20,0.00,20.43,22.56,O,5209,1009,18.10,19.00,20.43,64.10,C,6,0,20.20,19.60,20.43,64.10,O,2,0
31_10_3_20_22,0,0,0,20.90,44.40,29803,19.80,56.80,29816,0,0,0,19.00,56.50,29736,19.60,52.70,29808,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.43,20.43,C,1,0,17.90,19.90,20.43,20.24,C,1,0,21.20,0.00,20.43,22.56,O,5217,1017,18.10,19.00,20.43,64.10,C,14,0,20.20,19.60,20.43,64.10,O,0,0
31_10_3_20_52,0,0,0,20.90,44.40,29876,19.80,56.70,29873,0,0,0,19.00,56.50,29736,19.60,52.60,29883,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.43,20.49,C,1,0,17.90,19.80,20.43,20.24,C,0,0,21.20,0.00,20.43,22.56,O,5224,1024,18.10,19.00,20.43,64.10,C,21,0,20.20,19.60,20.43,64.10,O,0,0
31_10_3_21_22,0,0,0,20.80,44.30,29893,19.80,56.70,29926,0,0,0,19.00,56.40,29935,19.60,52.70,29934,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.43,20.43,C,6,0,17.90,19.80,20.43,20.24,C,2,0,21.20,0.00,20.43,22.56,O,5233,1033,18.10,19.00,20.43,64.10,C,0,0,20.20,19.60,20.43,64.10,O,1,0
31_10_3_21_52,0,0,0,20.80,44.30,29893,19.80,56.70,29981,0,0,0,18.90,56.40,29986,19.60,52.80,29992,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.36,20.36,C,14,0,17.90,19.80,20.36,20.24,C,1,0,21.20,0.00,20.36,22.56,O,5241,1041,18.10,18.90,20.36,64.10,C,1,0,20.20,19.40,20.36,64.10,O,1,0
31_10_3_22_23,0,0,0,20.90,44.40,30040,19.90,56.70,29998,0,0,0,19.00,56.40,30029,19.40,52.70,30032,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.30,20.30,C,0,0,17.90,19.90,20.30,20.24,C,8,0,21.20,0.00,20.30,22.56,O,5250,1050,18.10,19.00,20.30,64.10,C,2,0,20.20,19.40,20.30,64.10,O,0,0
31_10_3_22_53,0,0,0,21.00,44.50,30096,19.90,56.70,29998,0,0,0,19.00,56.40,30099,19.60,52.80,30103,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.24,20.30,C,1,0,17.90,19.90,20.30,20.24,C,15,0,21.20,0.00,20.30,22.56,O,5257,1057,18.10,19.00,20.30,64.10,C,0,0,20.20,19.60,20.30,64.10,O,1,0
31_10_3_23_23,0,0,0,20.80,44.30,30153,19.90,56.70,29998,0,0,0,19.00,56.40,30138,19.60,52.70,30145,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.24,20.24,C,1,0,17.90,19.90,20.24,20.24,C,24,0,21.20,0.00,20.24,22.56,O,5266,1066,18.10,19.00,20.24,64.10,C,0,0,20.20,19.60,20.24,64.10,O,0,0
31_10_3_23_54,0,0,0,20.90,44.30,30204,19.80,56.60,30207,0,0,0,18.90,56.40,30194,19.60,52.90,30212,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,0,0,17.90,19.80,20.18,20.24,C,6,0,21.20,0.00,20.18,22.56,O,5274,1074,18.10,18.90,20.18,64.10,C,2,0,20.20,19.60,20.18,64.10,O,1,0
31_10_3_24_24,0,0,0,20.90,44.30,30249,19.80,56.60,30252,0,0,0,18.90,56.40,30194,19.60,52.70,30257,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,1,0,17.90,19.80,20.18,20.30,C,1,0,21.20,0.00,20.18,22.56,O,5283,1083,18.10,18.90,20.18,64.10,C,11,0,20.20,19.60,20.18,64.10,O,0,0
31_10_3_24_55,0,0,0,20.90,44.30,30296,19.80,56.60,30289,0,0,0,18.90,56.40,30194,19.60,52.60,30285,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,0,0,17.90,19.80,20.18,20.24,C,0,0,21.20,0.00,20.18,22.56,O,5293,1093,18.10,18.90,20.18,64.10,C,20,0,20.20,19.60,20.18,64.10,O,0,0
31_10_3_25_25,0,0,0,20.90,44.30,30353,19.90,56.70,30362,0,0,0,18.90,56.40,30338,19.50,52.70,30357,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,0,0,17.90,19.90,20.11,20.24,C,1,0,21.20,0.00,20.11,22.56,O,5300,1100,18.10,18.90,20.11,64.10,C,2,0,20.20,19.50,20.11,64.10,O,0,0
31_10_3_25_55,0,0,0,20.90,44.30,30367,19.90,56.70,30407,0,0,0,19.00,56.40,30403,19.30,52.40,30409,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.11,C,7,0,17.90,19.90,20.18,20.24,C,1,0,21.20,0.00,20.18,22.56,O,5309,1109,18.10,19.00,20.18,64.10,C,1,0,20.20,19.60,20.18,64.10,O,1,0
31_10_3_26_25,0,0,0,20.90,44.30,30367,19.90,56.70,30450,0,0,0,19.00,56.40,30451,19.60,52.80,30444,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,16,0,17.90,19.90,20.11,20.24,C,1,0,21.20,0.00,20.11,22.56,O,5318,1118,18.10,18.90,20.11,64.10,C,1,0,20.20,19.60,20.11,64.10,O,0,0
31_10_3_26_56,0,0,0,20.90,44.30,30367,19.70,56.70,30492,0,0,0,19.00,56.50,30494,19.70,52.70,30495,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,26,0,17.90,19.70,20.11,20.24,C,2,0,21.20,0.00,20.11,22.56,O,5328,1128,18.10,19.00,20.11,64.10,C,0,0,20.20,19.50,20.11,64.10,O,1,0
31_10_3_27_26,0,0,0,20.80,44.30,30544,19.70,56.70,30492,0,0,0,18.90,56.40,30535,19.60,52.70,30543,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,0,0,17.90,19.70,20.11,20.24,C,11,0,21.20,0.00,20.11,22.56,O,5336,1136,18.10,18.90,20.11,64.10,C,1,0,20.20,19.60,20.11,64.10,O,0,0
31_10_3_27_57,0,0,0,20.90,44.40,30574,19.70,56.70,30492,0,0,0,18.90,56.40,30553,19.60,52.70,30576,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,1,0,17.90,19.70,20.11,20.24,C,21,0,21.20,0.00,20.11,22.62,O,5346,1146,18.10,18.90,20.11,64.10,C,5,0,20.20,19.60,20.11,64.10,O,1,0
31_10_3_28_27,0,0,0,20.90,44.40,30612,19.70,56.70,30492,0,0,0,18.90,56.40,30553,19.60,52.70,30618,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,1,0,17.90,19.70,20.11,20.18,C,30,0,21.20,0.00,20.11,22.56,O,5356,1156,18.10,18.90,20.11,64.10,C,15,0,20.20,19.60,20.11,64.10,O,0,0
31_10_3_28_57,0,0,0,20.80,44.30,30672,19.80,56.70,30674,0,0,0,18.90,56.40,30553,19.60,52.80,30676,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,0,0,17.90,19.90,20.11,20.18,C,2,0,21.20,0.00,20.11,22.56,O,5364,1164,18.10,18.90,20.11,64.10,C,23,0,20.20,19.60,20.11,64.10,O,1,0
31_10_3_29_28,0,0,0,20.90,44.40,30712,19.90,56.80,30701,0,0,0,18.90,56.40,30553,19.60,52.60,30719,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,0,0,17.90,19.90,20.11,20.24,C,3,0,21.20,0.00,20.11,22.56,O,5373,1173,18.10,18.90,20.11,64.10,C,32,0,20.20,19.60,20.11,64.10,O,0,0
31_10_3_29_58,0,0,0,20.80,44.30,30768,19.90,56.90,30781,0,0,0,18.90,56.40,30553,19.80,52.80,30777,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.18,C,2,0,17.90,19.90,20.11,20.24,C,0,0,21.20,0.00,20.11,22.56,O,5381,1181,18.10,18.90,20.11,64.10,C,40,0,20.20,19.80,20.11,64.10,O,2,0
31_10_3_30_28,0,0,0,20.90,44.50,30782,19.80,56.80,30823,0,0,0,18.90,56.40,30832,19.70,52.80,30831,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,8,0,17.90,19.80,20.18,20.24,C,1,0,21.20,0.00,20.18,22.56,O,5389,1189,18.10,100.92,20.18,64.10,C,1,0,20.20,19.70,20.18,64.10,O,0,0
31_10_3_30_58,0,0,0,20.90,44.50,30782,19.90,56.90,30864,0,0,0,18.90,56.40,30865,19.60,52.90,30866,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,17,0,17.90,19.90,20.11,20.18,C,0,0,21.20,0.00,20.11,22.56,O,5399,1199,18.10,18.90,20.11,64.10,C,0,0,20.20,19.60,20.11,64.10,O,1,0
31_10_3_31_29,0,0,0,20.90,44.50,30904,19.90,56.90,30906,0,0,0,18.90,56.40,30865,19.60,52.50,30902,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,0,0,17.90,20.00,20.11,20.18,C,2,0,21.20,0.00,20.11,22.62,C,5409,9,18.10,18.90,20.11,64.10,C,10,0,20.20,19.60,20.11,64.10,O,0,0
31_10_3_31_59,0,0,0,20.90,44.40,30939,19.90,56.90,30933,0,0,0,18.90,56.40,30865,19.60,52.70,30927,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,1,0,17.90,19.90,20.11,20.18,C,1,0,21.20,0.00,20.11,22.56,C,5419,19,18.10,18.90,20.11,64.10,C,20,0,20.20,19.60,20.11,64.10,O,1,0
31_10_3_32_29,0,0,0,20.90,44.50,30980,19.90,56.90,30951,0,0,0,18.90,56.40,30957,19.50,52.80,30988,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.05,20.05,C,2,0,17.90,19.90,20.05,20.18,C,8,0,21.20,0.00,20.05,22.56,C,5428,28,18.10,18.90,20.05,64.10,C,5,0,20.20,19.60,20.05,64.10,O,2,0
31_10_3_33_0,0,0,0,20.90,44.50,31031,19.90,56.90,30951,0,0,0,18.90,56.40,30957,19.60,52.60,31023,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.05,20.11,C,0,0,17.90,19.90,20.05,20.05,C,17,0,21.20,0.00,20.05,22.62,C,5437,37,18.10,18.90,20.05,64.10,C,15,0,20.20,19.60,20.05,64.10,O,1,0
31_10_3_33_30,0,0,0,20.80,44.40,31070,19.90,56.90,30951,0,0,0,18.90,56.40,30957,19.60,52.50,31077,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.05,19.61,C,1,0,17.90,19.90,20.05,20.18,C,26,0,21.20,0.00,20.05,22.62,C,5446,46,18.10,18.90,20.05,64.10,C,24,0,20.20,19.60,20.05,64.10,O,0,0
31_10_3_34_1,0,0,0,20.90,44.50,31111,19.90,56.90,31118,0,0,0,18.90,56.40,30957,19.50,52.70,31126,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.36,20.05,C,2,0,17.90,19.90,20.36,20.18,C,2,0,21.20,0.00,20.36,22.62,C,5455,55,18.10,18.90,20.05,64.10,C,32,0,20.20,19.50,20.05,64.10,O,1,0
31_10_3_34_31,0,0,0,20.80,44.40,31168,19.90,56.80,31165,0,0,0,18.90,56.40,30957,19.60,52.60,31172,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.05,20.05,C,1,0,17.90,19.90,20.05,20.18,C,1,0,21.20,0.00,20.05,22.62,C,5464,64,18.10,18.90,20.05,64.10,C,42,0,20.20,19.60,20.05,64.10,O,0,0
31_10_3_35_1,0,0,0,20.80,44.40,31168,19.90,56.70,31215,0,0,0,18.90,56.40,30957,19.60,52.50,31217,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,10,0,17.90,19.90,20.11,20.18,C,0,0,21.20,0.00,20.11,22.62,C,5473,73,18.10,18.90,20.11,64.10,C,51,0,20.20,19.50,20.11,64.10,O,1,0
31_10_3_35_32,0,0,0,20.80,44.40,31168,19.90,56.70,31241,0,0,0,18.90,56.40,30957,19.50,52.60,31253,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.24,20.24,C,20,0,17.90,19.90,20.24,20.24,C,5,0,21.20,0.00,20.24,22.62,C,5483,83,18.10,18.90,20.24,64.10,C,61,0,20.20,19.50,20.24,64.10,O,0,0
31_10_3_36_2,0,0,0,20.90,44.50,31286,19.90,56.70,31294,0,0,0,18.90,56.40,30957,19.60,52.80,31295,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.30,20.30,C,0,0,17.90,19.90,20.30,20.24,C,0,0,21.20,0.00,20.30,22.62,C,5492,92,18.10,18.90,20.30,64.10,C,70,0,20.20,19.30,20.30,64.10,O,0,0
31_10_3_36_32,0,0,0,20.80,44.40,31319,19.90,56.70,31327,0,0,0,18.90,56.40,30957,19.50,52.70,31342,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.36,20.36,C,5,0,17.90,19.90,20.36,20.24,C,4,0,21.20,0.00,20.36,22.62,C,5501,101,18.10,18.90,20.36,64.10,C,79,0,20.20,19.50,20.36,64.10,O,0,0
31_10_3_37_3,0,0,0,20.90,44.50,31393,19.80,56.60,31390,0,0,0,18.90,56.40,30957,19.60,52.80,31383,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.36,20.36,C,1,0,17.90,19.80,20.36,20.24,C,1,0,21.20,0.00,20.36,22.62,C,5510,110,18.10,18.90,20.36,64.10,C,87,0,20.20,19.60,20.36,64.10,O,0,0
31_10_3_37_33,0,0,0,20.90,44.40,31425,19.90,56.70,31405,0,0,0,18.90,56.40,30957,19.60,52.80,31430,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.43,20.43,C,2,0,17.90,19.90,20.36,20.18,C,8,0,21.20,0.00,20.36,22.62,C,5519,119,18.10,18.90,20.36,64.10,C,97,0,20.20,19.60,20.36,64.10,O,0,0
31_10_3_38_3,0,0,0,20.90,44.40,31465,19.90,56.70,31405,0,0,0,18.90,56.40,30957,19.60,52.90,31461,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.43,20.43,C,2,0,17.90,19.90,20.43,20.18,C,18,0,21.20,0.00,20.43,22.62,C,5529,129,18.10,18.90,20.43,64.10,C,107,0,20.20,19.60,20.43,64.10,O,1,0
31_10_3_38_34,0,0,0,20.90,44.40,31493,19.90,56.70,31405,0,0,0,18.90,56.40,30957,19.60,52.70,31503,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.43,20.43,C,0,0,17.90,19.90,20.43,20.18,C,28,0,21.20,0.00,20.43,22.62,C,5539,139,18.10,18.90,20.43,64.10,C,117,0,20.20,19.60,20.43,64.10,O,0,0
31_10_3_39_4,0,0,0,20.90,44.40,31507,19.80,56.60,31532,0,0,0,18.90,56.40,30957,19.80,52.90,31527,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.49,20.49,C,8,0,17.90,19.90,20.49,20.24,C,8,0,21.20,0.00,20.49,22.62,C,5549,149,18.10,18.90,20.49,64.10,C,127,0,20.20,19.80,20.49,64.10,O,1,0
31_10_3_39_34,0,0,0,20.90,44.40,31507,19.90,56.70,31574,0,0,0,18.90,56.40,30957,19.50,52.80,31581,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.43,20.43,C,17,0,17.90,19.90,20.43,20.24,C,0,0,21.20,0.00,20.43,22.62,C,5558,158,18.10,18.90,20.43,64.10,C,136,0,20.20,19.50,20.43,64.10,O,0,0
31_10_3_40_5,0,0,0,20.90,44.40,31507,19.80,56.60,31614,0,0,0,18.90,56.40,30957,19.50,52.60,31622,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.36,20.30,C,27,0,17.90,19.80,20.30,20.24,C,2,0,21.20,0.00,20.30,22.62,C,5567,167,18.10,18.90,20.30,64.10,C,145,0,20.20,19.50,20.30,64.10,O,1,0
31_10_3_40_35,0,0,0,20.90,44.40,31676,19.90,56.70,31668,0,0,0,18.90,56.40,30957,19.50,52.60,31675,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.30,20.24,C,1,0,17.90,19.90,20.30,20.18,C,1,0,21.20,0.00,20.30,22.62,C,5576,176,18.10,18.90,20.30,64.10,C,154,0,20.20,19.50,20.30,64.10,O,0,0
31_10_3_41_5,0,0,0,20.90,44.50,31726,19.90,56.70,31735,0,0,0,18.90,56.40,30957,19.70,52.60,31725,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,0,0,17.90,19.90,20.18,20.18,C,0,0,21.20,0.00,20.18,22.62,C,5584,184,18.10,18.90,20.18,64.10,C,162,0,20.20,19.70,20.18,64.10,O,1,0
31_10_3_41_35,0,0,0,20.90,44.40,31758,19.90,56.70,31765,0,0,0,18.90,56.40,30957,19.50,52.80,31763,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,1,0,17.90,19.90,20.18,20.24,C,1,0,21.20,0.00,20.18,22.62,C,5594,194,18.10,18.90,20.18,64.10,C,172,0,20.20,19.50,20.18,64.10,O,0,0
31_10_3_42_5,0,0,0,20.80,44.30,31822,19.90,56.70,31818,0,0,0,18.90,56.40,30957,19.50,52.40,31814,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.18,20.18,C,2,0,17.90,19.90,20.18,20.24,C,0,0,21.20,0.00,20.18,22.62,C,5602,202,18.10,18.90,20.18,64.10,C,180,0,20.20,19.50,20.18,64.10,O,0,0
31_10_3_42_36,0,0,0,20.90,44.40,31876,19.90,56.70,31853,0,0,0,18.90,56.40,30957,19.40,52.40,31883,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,0,0,17.90,19.90,20.11,20.24,C,4,0,21.20,0.00,20.11,22.62,C,5610,210,18.10,18.90,20.11,64.10,C,188,0,20.20,19.40,20.11,64.10,O,0,0
31_10_3_43_6,0,0,0,20.80,44.30,31918,19.90,56.70,31853,0,0,0,18.90,56.40,30957,19.50,52.60,31924,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.18,20.11,C,1,0,17.90,19.90,20.18,20.18,C,13,0,21.20,0.00,20.18,22.62,C,5619,219,18.10,18.90,20.18,64.10,C,197,0,20.20,19.50,20.18,64.10,O,1,0
31_10_3_43_36,0,0,0,20.80,44.40,31946,19.90,56.70,31853,0,0,0,18.90,56.40,30957,19.50,52.80,31955,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,3,0,17.90,19.90,20.11,20.24,C,23,0,21.20,0.00,20.11,22.62,C,5629,229,18.10,18.90,20.11,64.10,C,207,0,20.20,19.80,20.11,64.10,O,2,0
31_10_3_44_6,0,0,0,20.80,44.40,31946,20.10,56.80,31976,0,0,0,18.90,56.40,30957,19.50,53.00,31981,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,13,0,17.90,20.10,20.11,20.18,C,1,0,21.20,0.00,20.11,22.62,C,5640,240,18.10,18.90,20.11,64.10,C,218,0,20.20,19.50,20.11,64.10,O,1,0
31_10_3_44_36,0,0,0,20.80,44.40,31946,19.90,56.70,32022,0,0,0,18.90,56.40,30957,19.50,52.50,32027,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.05,20.05,C,22,0,17.90,19.90,20.05,20.18,C,0,0,21.20,0.00,20.05,22.62,C,5649,249,18.10,18.90,20.05,64.10,C,227,0,20.20,19.60,20.05,64.10,O,2,0
31_10_3_45_7,0,0,0,20.70,44.20,32071,19.70,56.50,32074,0,0,0,18.90,56.40,30957,19.50,52.60,32063,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.11,C,0,0,17.90,19.90,20.05,20.18,C,1,0,21.20,0.00,20.05,22.62,C,5658,258,18.10,18.90,20.05,64.10,C,236,0,20.20,19.50,20.05,64.10,O,0,0
31_10_3_45_37,0,0,0,20.90,44.40,32130,19.90,56.70,32136,0,0,0,18.90,56.40,30957,19.50,52.80,32144,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,0,0,17.90,19.90,20.11,20.18,C,0,0,21.20,0.00,20.11,22.62,C,5665,265,18.10,18.90,20.11,64.10,C,243,0,20.20,19.50,20.11,64.10,O,1,0
31_10_3_46_7,0,0,0,20.70,44.20,32199,19.90,56.70,32195,0,0,0,18.90,56.40,30957,19.60,53.00,32194,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,4,0,17.90,19.90,20.11,20.24,C,1,0,21.20,0.00,20.11,22.62,C,5673,273,18.10,18.90,20.11,64.10,C,251,0,20.20,19.60,20.11,64.10,O,0,0
31_10_3_46_37,0,0,0,20.80,44.30,32252,19.90,56.70,32248,0,0,0,18.90,56.40,30957,19.50,52.70,32256,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,1,0,17.90,19.90,20.11,20.24,C,0,0,21.20,0.00,20.11,22.62,C,5681,281,18.10,18.90,20.11,64.10,C,259,0,20.20,19.50,20.11,64.10,O,0,0
31_10_3_47_8,0,0,0,20.80,44.40,32301,19.80,56.60,32295,0,0,0,18.90,56.40,30957,19.50,52.70,32310,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,1,0,17.90,19.80,20.11,20.24,C,2,0,21.20,0.00,20.11,22.62,C,5690,290,18.10,18.90,20.11,64.10,C,268,0,20.20,19.50,20.11,64.10,O,1,0
31_10_3_47_38,0,0,0,20.90,44.50,32361,19.80,56.60,32354,0,0,0,18.90,56.40,30957,19.50,52.50,32365,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,2,0,17.90,19.80,20.11,20.24,C,1,0,21.20,0.00,20.11,22.62,C,5698,298,18.10,18.90,20.11,64.10,C,276,0,20.20,19.50,20.11,64.10,O,1,0
31_10_3_48_8,0,0,0,20.90,44.50,32390,19.80,56.60,32354,0,0,0,18.90,56.40,30957,19.50,53.00,32395,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,1,0,17.90,19.80,20.11,20.18,C,11,0,21.20,0.00,20.11,22.62,C,5708,308,18.10,18.90,20.11,64.10,C,286,0,20.20,19.50,20.11,64.10,O,0,0
31_10_3_48_38,0,0,0,20.90,44.50,32390,19.80,56.60,32354,0,0,0,18.90,56.40,30957,19.50,53.00,32417,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,12,0,17.90,19.80,20.11,20.18,C,22,0,21.20,0.00,20.11,22.68,C,5719,319,18.10,18.90,20.11,64.10,C,297,0,20.20,19.70,20.11,64.10,O,2,0
31_10_3_49_8,0,0,0,20.90,44.50,32390,19.80,56.60,32436,0,0,0,18.90,56.40,30957,19.50,52.80,32437,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,23,0,17.90,19.80,20.11,20.18,C,1,0,21.20,0.00,20.11,22.62,C,5730,330,18.10,18.90,20.11,64.10,C,308,0,20.20,19.50,20.11,64.10,O,1,0
31_10_3_49_39,0,0,0,20.90,44.40,32477,19.80,56.60,32483,0,0,0,18.90,56.40,30957,19.60,52.80,32484,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,1,0,17.90,19.80,20.11,20.24,C,1,0,21.20,0.00,20.11,22.62,C,5739,339,18.10,18.90,20.11,64.10,C,317,0,20.20,19.50,20.11,64.10,O,1,0
31_10_3_50_9,0,0,0,20.90,44.40,32542,19.90,56.70,32534,0,0,0,18.90,56.40,30957,19.60,53.00,32539,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.05,20.05,C,1,0,17.90,19.90,20.05,20.18,C,1,0,21.20,0.00,20.05,22.62,C,5747,347,18.10,18.90,20.05,64.10,C,325,0,20.20,19.60,20.05,64.10,O,0,0
31_10_3_50_39,0,0,0,21.00,44.50,32596,19.80,56.60,32600,0,0,0,18.90,56.40,30957,19.50,52.80,32590,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.05,20.05,C,0,0,17.90,19.80,20.05,20.24,C,0,0,21.20,0.00,20.05,22.62,C,5755,355,18.10,18.90,20.05,64.10,C,333,0,20.20,19.50,20.05,64.10,O,1,0
31_10_3_51_9,0,0,0,20.80,44.30,32634,19.90,56.70,32628,0,0,0,18.90,56.40,30957,19.60,53.00,32639,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,1,0,17.90,19.90,20.11,20.24,C,2,0,21.20,0.00,20.11,22.68,C,5764,364,18.10,18.90,20.11,64.10,C,342,0,20.20,19.60,20.11,64.10,O,0,0
31_10_3_51_40,0,0,0,20.90,44.40,32686,19.80,56.60,32657,0,0,0,18.90,56.40,30957,19.60,53.10,32682,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,0,0,17.90,19.80,20.11,20.18,C,6,0,21.20,0.00,20.11,22.68,C,5773,373,18.10,18.90,20.11,64.10,C,351,0,20.20,19.60,20.11,64.10,O,1,0
